time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
7,83767;-2,64141;-0,095861;50;-50;1450;36;0,163507;-0,156074;0,158667;0,000376392;-0,000359283;0,000365252;-3,87616;-0,12451;0,095861;0,0338438;0,126729;-0,144822;-0,00907573;0,146845;-0,138134;-0,00907573;0,333238;-0,138134;0,19735;-0,0293453;0,0138449;0,154517;0,0436819;-0,0961514;0,0701975;-0,00660473;-0;0,8829;-0,44145;-9,58437;0,0963422;0,047473;0,0202881;0,0321109;0,0118225;-850;850;-500;1700;-20;20;-10;-50;50;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,84528;-2,64141;-0,095861;84;-100;1500;36;0,161454;-0,155105;0,158633;0,00160619;-0,00154072;0,00157356;-3,87616;-0,12451;0,095861;0,0358988;0,125758;-0,144822;-0,00907573;0,146845;-0,138134;-0,00907573;0,333238;-0,138134;0,197353;-0,029347;0,0138105;0,154517;0,0436819;-0,0961514;0,0701975;-0,00660473;-0;0,89271;-0,42183;-9,58437;0,0961676;0,047473;0,0202881;0,0321109;0,0118225;-850;850;-500;1700;-20;20;-10;-50;50;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,84617;-2,67292;-0,0921678;34;-150;1550;35;0,16898;-0,242599;0,160451;0,00175692;-0,00175712;0,00171668;-3,87616;-0,112125;0,0921678;0,0278165;0,209913;-0,146218;0,0106815;0,216845;-0,138134;0,0106815;0,333238;-0,138134;0,196797;-0,0326866;0,0142337;0,153407;0,0442702;-0,0986091;0,0688714;-0,00628835;-0;0;0;0;0,0961676;0,047473;0,0181743;0,0289187;0,0107441;-850;850;-500;1700;-20;20;-10;-50;50;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,85534;-2,67292;-0,0921678;78;-184;1600;35;0,168195;-0,242225;0,160417;0,0032991;-0,00397808;0,00318755;-3,87616;-0,112125;0,0921678;0,0286041;0,209537;-0,146218;0,0106815;0,216845;-0,138134;0,0106815;0,333238;-0,138134;0,196799;-0,0326882;0,0141994;0,153407;0,0442702;-0,0986091;0,0688714;-0,00628835;-0;0,8829;-0,42183;-9,58437;0,0959931;0,047473;0,0181743;0,0289187;0,0107441;-850;850;-500;1700;-20;20;-10;-50;50;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,86531;-2,67292;-0,0921678;83;-179;1650;35;0,160372;-0,238091;0,160377;0,00489672;-0,00634994;0,00478522;-3,87616;-0,112125;0,0921678;0,0364296;0,205399;-0,146218;0,0106815;0,216845;-0,138134;0,0106815;0,333238;-0,138134;0,196801;-0,0326923;0,0141594;0,153407;0,0442702;-0,0986091;0,0688714;-0,00628835;-0;0,85347;-0,45126;-9,58437;0,0958186;0,0472984;0,0181743;0,0289187;0,0107441;-850;850;-500;1700;-20;20;-10;-50;50;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,87528;-2,67292;-0,0921678;91;-173;1700;35;0,151676;-0,233204;0,160349;0,00640954;-0,00867592;0,00638454;-3,87616;-0,112125;0,0921678;0,0451273;0,200513;-0,146218;0,0106815;0,216845;-0,138134;0,0106815;0,333238;-0,138134;0,196803;-0,0326915;0,0141308;0,153407;0,0442702;-0,0986091;0,0688714;-0,00628835;-0;0,87309;-0,4905;-9,57456;0,095644;0,047473;0,0181743;0,0289187;0,0107441;-850;850;-500;1700;-20;20;-10;-50;50;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,87676;-2,66885;-0,0957203;43;-149;1750;14;0,157121;-0,175675;0,0853844;0,00664255;-0,00893644;0,00651117;-3,87515;-0,112125;0,0957203;0,039708;0,143031;-0,0715052;0,0306902;0,146845;-0,0681337;0,0306902;-0,0205798;0,16933;0,196829;-0,0326439;0,0138791;0,153334;0,0443436;-0,098622;0,0689438;-0,00653875;-0;0;0;0;0,095644;0,047473;0,0181743;0,0289262;0,0107517;-850;850;-500;1700;-20;20;-10;-50;50;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,88528;-2,66885;-0,0957203;88;-123;1800;14;0,155829;-0,174917;0,0853557;0,00797036;-0,0104269;0,00723848;-3,87515;-0,112125;0,0957203;0,0410028;0,142274;-0,0715052;0,0306902;0,146845;-0,0681337;0,0306902;-0,0205798;0,16933;0,196831;-0,0326431;0,0138505;0,153334;0,0443436;-0,098622;0,0689438;-0,00653875;-0;0,87309;-0,51012;-9,58437;0,0954695;0,0476475;0,0181743;0,0289262;0,0107517;-850;850;-500;1700;-20;20;-10;-50;50;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,89537;-2,66885;-0,0957203;95;-119;1850;14;0,148222;-0,170571;0,0853557;0,00946562;-0,0121476;0,00809955;-3,87515;-0,112125;0,0957203;0,0486095;0,137928;-0,0715052;0,0306902;0,146845;-0,0681337;0,0306902;-0,0205798;0,16933;0,196831;-0,0326431;0,0138505;0,153334;0,0443436;-0,098622;0,0689438;-0,00653875;-0;0,89271;-0,51012;-9,59418;0,0954695;0,0476475;0,0181743;0,0289262;0,0107517;-850;850;-500;1700;-20;20;-10;-50;50;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,90532;-2,66885;-0,0957203;103;-117;1900;14;0,139119;-0,165721;0,0853271;0,01085;-0,0137967;0,00894864;-3,87515;-0,112125;0,0957203;0,0577142;0,133078;-0,0715052;0,0306902;0,146845;-0,0681337;0,0306902;-0,0205798;0,16933;0,196834;-0,0326424;0,0138219;0,153334;0,0443436;-0,098622;0,0689438;-0,00653875;-0;0,90252;-0,48069;-9,6138;0,095295;0,047822;0,0181743;0,0289262;0,0107517;-850;850;-500;1700;-20;20;-10;-50;50;-0;250;1,2;0,2;177;-1,2;-1;2550;0,07
